Time (s),VGS_A,VGS_B,VDS_A,VDS_B
3.9800000000000004e-07,-0.18750016000000014,-0.6875001088000001,31.250000896,15.625002496
3.9850000000000003e-07,-0.06250017280000009,-0.4375001344,29.375001087999998,16.250002432
3.99e-07,-0.1250001664,-0.1250001664,28.125001216,17.500002304
3.9950000000000005e-07,-0.06250017280000009,0.24999979519999993,28.125001216,18.750002176
4.0000000000000003e-07,-1.7920000017213056e-07,0.37499978239999976,26.250001408,21.875001855999997
4.005e-07,-1.7920000017213056e-07,0.37499978239999976,24.375001599999997,24.375001599999997
4.01e-07,-1.7920000017213056e-07,0.49999976960000003,23.750001664,26.250001408
4.0150000000000004e-07,-0.1250001664,0.6249997567999999,22.500001792,27.50000128
4.02e-07,-0.25000015360000005,0.7499997440000001,20.625001984,27.50000128
4.025e-07,-0.31250014719999997,0.7499997440000001,18.750002176,28.750001152
4.0300000000000005e-07,-0.25000015360000005,0.6249997567999999,17.500002304,30.000001024
4.0350000000000003e-07,-0.18750016000000014,0.4374997760000001,16.875002367999997,31.875000831999998
4.04e-07,-0.18750016000000014,0.31249978879999984,15.000002559999999,34.375000576
4.045e-07,-0.31250014719999997,0.12499980799999988,13.750002687999999,35.625000448
4.0500000000000004e-07,-0.4375001344,-0.06250017280000009,11.875002879999997,36.87500032
4.055e-07,-0.4375001344,-0.06250017280000009,11.250002943999998,38.125000192
4.06e-07,-0.3750001408000001,-0.1250001664,9.375003135999997,39.375000064
4.0650000000000005e-07,-0.1250001664,-0.25000015360000005,8.750003199999998,40.624999936
4.0700000000000003e-07,0.062499814399999964,-0.3750001408000001,7.500003327999998,41.874999808
4.075e-07,-1.7920000017213056e-07,-0.3750001408000001,6.875003391999996,41.874999808
4.08e-07,-0.1250001664,-0.4375001344,5.000003583999998,42.499999744
4.0850000000000004e-07,-1.7920000017213056e-07,-0.3750001408000001,3.125003776,44.374999552
4.09e-07,0.18749980160000002,-0.3750001408000001,1.8750039039999962,46.249999360000004
4.095e-07,0.49999976960000003,-0.18750016000000014,1.2500039680000015,48.124999168
4.1000000000000004e-07,0.8749997312,-0.18750016000000014,4.0959999978440464e-06,46.874999296
