Name,VDS_A,,,Name,VDS_B,,,Name,V_MR,,,Name,VOUT_RF,,,
20964467.0050761,-98.8629837036133,-110.601509094238,,20964467.0050761,-99.0461883544922,-110.115623474121,,20964467.0050761,2.23811745912511E-06,4.7810014639751E-07,,20964467.0050761,3.47515841738363,-6.02745083554606,,
21015228.4263959,-99.0612869262695,-110.321243286133,,21015228.4263959,-99.3850479125977,-108.97338104248,,21015228.4263959,1.96748981298236E-06,5.96661245757948E-07,,21015228.4263959,4.56766482607503,-8.82691982968669,,
21065989.8477157,-98.6214065551758,-110.678024291992,,21065989.8477157,-98.2110748291016,-109.214096069336,,21065989.8477157,1.8377482910239E-06,4.48441626322088E-07,,21065989.8477157,5.3147275091805,-7.24188259824138,,
21116751.2690355,-100.779113769531,-112.91960144043,,21116751.2690355,-100.045303344727,-113.185501098633,,21116751.2690355,2.11664166347538E-06,4.44479308905028E-07,,21116751.2690355,4.3010556341805,-9.31622341855388,,
21167512.6903553,-84.4120330810547,-111.704612731934,,21167512.6903553,-91.5047378540039,-109.993942260742,,21167512.6903553,6.79202966873082E-06,5.06739057824686E-07,,21167512.6903553,3.66815158144613,-6.73159054501872,,
21218274.1116751,-84.5153198242188,-111.518257141113,,21218274.1116751,-90.8529357910156,-111.265182495117,,21218274.1116751,7.21966524211769E-06,5.73176239806746E-07,,21218274.1116751,7.01547213808675,-8.13105801328044,,
21269035.5329949,-100.70475769043,-112.672332763672,,21269035.5329949,-99.97412109375,-110.41072845459,,21269035.5329949,1.97873945017725E-06,5.46436447397733E-07,,21269035.5329949,2.89022036806722,-7.61067990048747,,
21319796.9543147,-99.5686111450195,-111.953269958496,,21319796.9543147,-101.00074005127,-110.461433410645,,21319796.9543147,2.02515855858017E-06,4.27588922083359E-07,,21319796.9543147,3.84282656923909,-8.22045925839763,,
21370558.3756345,-100.462753295898,-115.678619384766,,21370558.3756345,-100.661682128906,-113.239471435547,,21370558.3756345,2.03441534309372E-06,4.41160732440885E-07,,21370558.3756345,3.25671359316488,-7.71159390195231,,
21421319.7969543,-100.385566711426,-110.248184204102,,21421319.7969543,-100.688385009766,-112.365158081055,,21421319.7969543,1.9675347461014E-06,4.09466940143642E-07,,21421319.7969543,4.46820040957113,-6.04748562558513,,
21472081.2182741,-99.9949188232422,-112.632095336914,,21472081.2182741,-100.94229888916,-114.679336547852,,21472081.2182741,1.92996543753512E-06,4.40305186305901E-07,,21472081.2182741,5.93428012148519,-7.52050808652263,,
21522842.6395939,-101.083778381348,-114.631286621094,,21522842.6395939,-100.939643859863,-112.684448242188,,21522842.6395939,1.88743177940189E-06,4.68522634999656E-07,,21522842.6395939,4.77721377627034,-7.65825680478434,,
21573604.0609137,-101.760719299316,-115.742568969727,,21573604.0609137,-101.826011657715,-114.878517150879,,21573604.0609137,2.01414385729414E-06,5.17661303563885E-07,,21573604.0609137,3.47599765078206,-7.10251644833903,,
21624365.4822335,-100.729232788086,-114.557388305664,,21624365.4822335,-100.626312255859,-113.27986907959,,21624365.4822335,1.87588051016858E-06,4.28167706323936E-07,,21624365.4822335,4.32611819521566,-7.90055111630778,,
21675126.9035533,-101.77808380127,-112.699501037598,,21675126.9035533,-101.57152557373,-112.422920227051,,21675126.9035533,1.85794741584421E-06,6.02838979552929E-07,,21675126.9035533,4.45239230410238,-8.66683224423747,,
21725888.3248731,-103.195320129395,-112.365180969238,,21725888.3248731,-102.289001464844,-111.75870513916,,21725888.3248731,2.07877629645668E-06,4.68110458750232E-07,,21725888.3248731,3.85633822695394,-7.38372830136638,,
21776649.7461929,-98.4524612426758,-112.627700805664,,21776649.7461929,-97.8313674926758,-110.381217956543,,21776649.7461929,1.92171385929649E-06,4.51598735931189E-07,,21776649.7461929,10.2066037298836,-6.23328427060466,,
21827411.1675127,-100.601142883301,-113.450675964355,,21827411.1675127,-98.7750930786133,-111.51530456543,,21827411.1675127,1.86011428774411E-06,5.78114675157177E-07,,21827411.1675127,4.98300143496175,-5.77299526913981,,
21878172.5888325,-100.776428222656,-113.055244445801,,21878172.5888325,-102.470275878906,-112.497200012207,,21878172.5888325,1.78388161412018E-06,3.93745490557001E-07,,21878172.5888325,5.04136630312581,-7.961029326757,,
21928934.0101523,-102.246276855469,-115.655860900879,,21928934.0101523,-101.605079650879,-113.358322143555,,21928934.0101523,1.79550341334079E-06,5.47958151960889E-07,,21928934.0101523,4.18320437685628,-6.48743466122966,,
21979695.4314721,-102.322532653809,-114.195266723633,,21979695.4314721,-102.079948425293,-113.266273498535,,21979695.4314721,2.05232401711319E-06,5.25432526646703E-07,,21979695.4314721,3.99835177675863,-7.09256008847575,,
22030456.8527919,-94.0231628417969,-114.008079528809,,22030456.8527919,-94.2536544799805,-113.993019104004,,22030456.8527919,2.05921644280381E-06,4.86182392449832E-07,,22030456.8527919,4.48987551943441,-6.56151608212809,,
22081218.2741117,-96.7400436401367,-112.487327575684,,22081218.2741117,-94.9614028930664,-114.393966674805,,22081218.2741117,1.84760520984988E-06,4.99211864462931E-07,,22081218.2741117,4.465972626368,-7.22951534970622,,
22131979.6954315,-102.487083435059,-114.484397888184,,22131979.6954315,-102.099884033203,-112.40828704834,,22131979.6954315,1.79963071546884E-06,4.74604747944779E-07,,22131979.6954315,5.20268222109456,-7.44298580869059,,
22182741.1167513,-101.142944335938,-114.50634765625,,22182741.1167513,-101.097381591797,-118.941551208496,,22182741.1167513,1.69652426410004E-06,5.00177037959974E-07,,22182741.1167513,3.87496920839925,-9.13240841611247,,
22233502.5380711,-102.463180541992,-115.414512634277,,22233502.5380711,-101.406814575195,-110.870727539063,,22233502.5380711,2.08860468817577E-06,5.8688931084656E-07,,22233502.5380711,3.25428744570394,-5.8276064751945,,
22284263.9593909,-102.833206176758,-114.55574798584,,22284263.9593909,-102.121116638184,-113.133163452148,,22284263.9593909,1.49793852222695E-06,3.58480760620961E-07,,22284263.9593909,4.37525149599691,-6.67765072568278,,
22335025.3807107,-101.572189331055,-113.557189941406,,22335025.3807107,-103.759536743164,-116.396255493164,,22335025.3807107,1.64960997061012E-06,5.21741374579346E-07,,22335025.3807107,4.14932986513753,-9.52922848447184,,
22385786.8020305,-102.698348999023,-114.053237915039,,22385786.8020305,-102.944869995117,-113.952880859375,,22385786.8020305,1.62439993785887E-06,4.33138133407264E-07,,22385786.8020305,3.95661898867269,-9.55047634824138,,
22436548.2233503,-101.773796081543,-114.398849487305,,22436548.2233503,-102.641883850098,-111.95671081543,,22436548.2233503,1.71256229921529E-06,5.19306274868905E-07,,22436548.2233503,4.05103274599691,-5.36477688535075,,
22487309.6446701,-102.56559753418,-113.703491210938,,22487309.6446701,-102.460021972656,-114.362854003906,,22487309.6446701,2.41426545634464E-06,5.68892287574326E-07,,22487309.6446701,4.62289401308675,-5.88041714413981,,
22538071.0659898,-102.334136962891,-113.45573425293,,22538071.0659898,-102.568992614746,-113.626983642578,,22538071.0659898,1.70183906744569E-06,4.0247613067837E-07,,22538071.0659898,3.36251040712972,-8.50669125302653,,
22588832.4873096,-103.406288146973,-114.694679260254,,22588832.4873096,-102.727119445801,-113.729156494141,,22588832.4873096,1.8646636123492E-06,5.28582591155604E-07,,22588832.4873096,2.79296084658284,-8.92478207333903,,
22639593.9086294,-101.977760314941,-114.66284942627,,22639593.9086294,-102.840858459473,-114.501991271973,,22639593.9086294,1.74047468501708E-06,4.41843261301643E-07,,22639593.9086294,4.29965182558675,-7.471527373632,,
22690355.3299492,-101.940849304199,-114.39183807373,,22690355.3299492,-102.434967041016,-113.942115783691,,22690355.3299492,1.64241855396761E-06,5.28759514960225E-07,,22690355.3299492,3.30908175722738,-8.05838803037028,,
22741116.751269,-101.543045043945,-114.626434326172,,22741116.751269,-100.307823181152,-115.068557739258,,22741116.751269,2.00259618896251E-06,4.09918564889221E-07,,22741116.751269,4.565582001368,-6.06103543027263,,
22791878.1725888,-101.209747314453,-113.236015319824,,22791878.1725888,-102.22705078125,-112.771224975586,,22791878.1725888,1.97867861906632E-06,4.61317495173785E-07,,22791878.1725888,3.73094912783284,-6.69942501767497,,
22842639.5939086,-101.626068115234,-117.736656188965,,22842639.5939086,-102.775924682617,-113.781387329102,,22842639.5939086,1.744614937126E-06,3.82181159242808E-07,,22842639.5939086,3.29918643252034,-8.98590115292888,,
22893401.0152284,-102.301132202148,-112.979598999023,,22893401.0152284,-102.735420227051,-114.537414550781,,22893401.0152284,1.95304027135165E-06,4.54978246575307E-07,,22893401.0152284,4.16571780459066,-7.71585110410075,,
22944162.4365482,-101.516021728516,-113.024971008301,,22944162.4365482,-101.79182434082,-115.32447052002,,22944162.4365482,1.93617821493822E-06,4.13180283180194E-07,,22944162.4365482,3.52284976259847,-7.83388546689372,,
22994923.857868,-103.37491607666,-114.512184143066,,22994923.857868,-101.827003479004,-115.658363342285,,22994923.857868,1.85172215392245E-06,4.41855680686472E-07,,22994923.857868,4.031890595118,-6.80152920468669,,
23045685.2791878,-102.612358093262,-116.287841796875,,23045685.2791878,-103.124176025391,-114.251083374023,,23045685.2791878,1.67907383959562E-06,4.62437220003309E-07,,23045685.2791878,3.57303591982503,-9.04670742734294,,
23096446.7005076,-102.447166442871,-114.899436950684,,23096446.7005076,-102.750541687012,-113.044998168945,,23096446.7005076,1.67502438925743E-06,4.52223127841236E-07,,23096446.7005076,4.39992495791097,-7.87544277890544,,
23147208.1218274,-102.927284240723,-112.540008544922,,23147208.1218274,-102.601600646973,-114.680648803711,,23147208.1218274,1.69237326627823E-06,5.18722742181166E-07,,23147208.1218274,4.83373996035238,-6.91421536191325,,
23197969.5431472,-102.895835876465,-114.990211486816,,23197969.5431472,-102.701316833496,-114.15062713623,,23197969.5431472,1.74520194939813E-06,4.64934693026236E-07,,23197969.5431472,3.94112368837972,-6.2809756158195,,
23248730.964467,-103.195999145508,-114.141128540039,,23248730.964467,-103.299133300781,-114.326377868652,,23248730.964467,1.82071700515112E-06,5.50989118684366E-07,,23248730.964467,4.07276889101644,-7.72073391660075,,
23299492.3857868,-101.875732421875,-112.958473205566,,23299492.3857868,-101.936721801758,-114.27522277832,,23299492.3857868,1.98204625934842E-06,5.62162528953594E-07,,23299492.3857868,4.61442538515706,-7.18342617734294,,
23350253.8071066,-102.969367980957,-113.996116638184,,23350253.8071066,-103.350357055664,-112.906021118164,,23350253.8071066,1.66548535740365E-06,3.78744416159092E-07,,23350253.8071066,3.30625888125081,-9.42758969052653,,
23401015.2284264,-102.349914550781,-114.99861907959,,23401015.2284264,-102.12752532959,-113.931976318359,,23401015.2284264,1.87322628020794E-06,4.86172570483475E-07,,23401015.2284264,5.07785006777425,-7.01435116513591,,
23451776.6497462,-102.358474731445,-113.853530883789,,23451776.6497462,-103.753303527832,-118.888366699219,,23451776.6497462,1.9794834790434E-06,4.65791452352687E-07,,23451776.6497462,4.10559817568441,-5.86673001035075,,
23502538.071066,-102.131462097168,-114.871734619141,,23502538.071066,-102.687782287598,-114.257354736328,,23502538.071066,1.69324756814584E-06,4.91310315118637E-07,,23502538.071066,5.24142428652425,-9.15054348691325,,
23553299.4923858,-101.622581481934,-114.2890625,,23553299.4923858,-102.789817810059,-112.975303649902,,23553299.4923858,1.72622856419254E-06,4.71453246505963E-07,,23553299.4923858,3.37334414736409,-8.09337643369059,,
23604060.9137056,-103.139007568359,-113.503410339355,,23604060.9137056,-101.081764221191,-113.904998779297,,23604060.9137056,2.0251550009204E-06,3.90586072033045E-07,,23604060.9137056,4.68769046084066,-5.60833004697184,,
23654822.3350254,-103.822532653809,-114.574577331543,,23654822.3350254,-101.71354675293,-115.247116088867,,23654822.3350254,1.61279872426418E-06,4.32009278074031E-07,,23654822.3350254,2.52799197451253,-7.17267636044841,,
23705583.7563452,-100.94287109375,-114.963562011719,,23705583.7563452,-101.983612060547,-112.199028015137,,23705583.7563452,1.5425433125376E-06,5.31300073298437E-07,,23705583.7563452,3.83794375673909,-6.50218991025309,,
23756345.177665,-102.642395019531,-112.73673248291,,23756345.177665,-103.008766174316,-113.92195892334,,23756345.177665,1.82681556685105E-06,5.29432458669229E-07,,23756345.177665,4.239654266993,-6.57063320859294,,
23807106.5989848,-102.865226745605,-116.496162414551,,23807106.5989848,-103.854141235352,-116.409873962402,,23807106.5989848,1.81415750324452E-06,3.7299723612636E-07,,23807106.5989848,4.29057284609456,-9.22037533505778,,
23857868.0203046,-102.123588562012,-116.092788696289,,23857868.0203046,-103.083908081055,-114.169891357422,,23857868.0203046,1.57396804941861E-06,3.96424199421844E-07,,23857868.0203046,3.38770266787191,-7.62976101621013,,
23908629.4416244,-103.17911529541,-113.958854675293,,23908629.4416244,-102.455680847168,-114.916160583496,,23908629.4416244,1.68772980118183E-06,4.20108232728715E-07,,23908629.4416244,6.06108828798909,-9.63337734921794,,
23959390.8629442,-103.757194519043,-114.425018310547,,23959390.8629442,-103.434005737305,-113.339721679688,,23959390.8629442,1.58752782329042E-06,5.14669441649463E-07,,23959390.8629442,5.79081698671956,-8.68581417783122,,
24010152.284264,-102.57576751709,-114.389007568359,,24010152.284264,-102.884696960449,-113.768142700195,,24010152.284264,1.6582742552985E-06,4.44013006868061E-07,,24010152.284264,3.80880709902425,-8.03044155820231,,
24060913.7055838,-101.958427429199,-114.208480834961,,24060913.7055838,-101.991004943848,-113.262634277344,,24060913.7055838,1.84938636120427E-06,5.05727904654453E-07,,24060913.7055838,4.93296786562581,-8.68101528867106,,
24111675.1269036,-103.835014343262,-112.676940917969,,24111675.1269036,-101.872009277344,-113.991569519043,,24111675.1269036,1.56890650150988E-06,4.80676298815909E-07,,24111675.1269036,4.55485507265706,-8.75632504208903,,
24162436.5482234,-103.039810180664,-115.382164001465,,24162436.5482234,-100.519111633301,-115.656227111816,,24162436.5482234,1.99314976983842E-06,4.90797900493899E-07,,24162436.5482234,4.11997195498128,-5.73424557431559,,
24213197.9695431,-101.679946899414,-115.809577941895,,24213197.9695431,-101.84497833252,-114.749649047852,,24213197.9695431,1.50952608973164E-06,5.13681717067663E-07,,24213197.9695431,3.54640933291097,-8.08508328183513,,
24263959.3908629,-103.225845336914,-112.239303588867,,24263959.3908629,-100.841018676758,-114.893280029297,,24263959.3908629,1.64927384564139E-06,4.4643960183466E-07,,24263959.3908629,3.16174289003988,-7.28054836972575,,
24314720.8121827,-102.589363098145,-115.652267456055,,24314720.8121827,-103.312324523926,-113.55583190918,,24314720.8121827,1.74472527423045E-06,4.98232798461019E-07,,24314720.8121827,3.95182772890706,-7.70213345273356,,
24365482.2335025,-101.998954772949,-114.320945739746,,24365482.2335025,-100.953048706055,-115.384948730469,,24365482.2335025,1.84172355701858E-06,4.93504889272412E-07,,24365482.2335025,3.32498904482503,-7.43069485410075,,
24416243.6548223,-101.172485351563,-115.315559387207,,24416243.6548223,-102.084213256836,-115.806213378906,,24416243.6548223,1.45331449607038E-06,4.37999258191503E-07,,24416243.6548223,3.58139773623128,-7.26159695371013,,
24467005.0761421,-102.889579772949,-115.398086547852,,24467005.0761421,-102.16773223877,-114.623245239258,,24467005.0761421,1.54407106160049E-06,4.33537794409788E-07,,24467005.0761421,3.99730654970784,-7.24129513486247,,
24517766.4974619,-101.505546569824,-116.230155944824,,24517766.4974619,-102.726272583008,-113.060035705566,,24517766.4974619,1.75379824469727E-06,4.18401720428247E-07,,24517766.4974619,4.347320282618,-9.53871182187419,,
24568527.9187817,-102.773513793945,-114.831199645996,,24568527.9187817,-102.602264404297,-113.908355712891,,24568527.9187817,1.50867774122508E-06,2.9835108180683E-07,,24568527.9187817,4.75778170839925,-5.07788113339763,,
24619289.3401015,-101.070854187012,-113.800903320313,,24619289.3401015,-102.631271362305,-115.920516967773,,24619289.3401015,1.78137163790324E-06,4.76906469411361E-07,,24619289.3401015,3.23251315371175,-7.32237271054606,,
24670050.7614213,-102.377838134766,-114.971221923828,,24670050.7614213,-102.676643371582,-114.08967590332,,24670050.7614213,1.76951488032232E-06,3.77954801259599E-07,,24670050.7614213,5.00429507509847,-9.73413113339763,,
24720812.1827411,-101.972496032715,-116.003356933594,,24720812.1827411,-100.971298217773,-116.066520690918,,24720812.1827411,1.90263555231286E-06,3.87034311098436E-07,,24720812.1827411,4.47334262148519,-7.63065365537028,,
24771573.6040609,-103.069442749023,-116.39673614502,,24771573.6040609,-103.500183105469,-113.595428466797,,24771573.6040609,1.77131254352238E-06,5.48102081978438E-07,,24771573.6040609,3.92529269472738,-8.98033169492106,,
