time	V(n_load)	V(ng)	V(nsw)
1.890876602001176e-08	1.079314154517973e+01	1.782283027231073e+00	5.430873877441183e+00
1.892473726328430e-08	1.078697948946261e+01	1.774279876760873e+00	5.410430853611157e+00
1.893991877666241e-08	1.078111679878656e+01	1.766701678583573e+00	5.390795038484235e+00
1.895538501971511e-08	1.077513859911002e+01	1.759008011219164e+00	5.370607672145582e+00
1.897014527768256e-08	1.076942821065109e+01	1.751687462852244e+00	5.351199358544289e+00
1.898526148757837e-08	1.076357477683051e+01	1.744211728929150e+00	5.331199970452939e+00
1.899975684463130e-08	1.075795683928738e+01	1.737061941019036e+00	5.311932098568104e+00
1.901466682841495e-08	1.075217299794835e+01	1.729727614125883e+00	5.292043196597998e+00
1.902904562917730e-08	1.074659036545349e+01	1.722673770877699e+00	5.272820385052029e+00
1.904388979886347e-08	1.074082188635519e+01	1.715413453135767e+00	5.252954788779583e+00
1.905829985641552e-08	1.073521723968276e+01	1.708387862259188e+00	5.233673046487439e+00
1.907322248096311e-08	1.072940802485458e+01	1.701139073456406e+00	5.213733102049158e+00
1.908791004769466e-08	1.072368527705759e+01	1.694033454127790e+00	5.194157150623521e+00
1.910315698190639e-08	1.071773916589306e+01	1.686692569398064e+00	5.173914906934701e+00
1.911831139408588e-08	1.071182380357430e+01	1.679435750546991e+00	5.153898364786958e+00
1.913407424379736e-08	1.070566519635799e+01	1.671936125033742e+00	5.133216566891651e+00
1.914991645249662e-08	1.069946980416835e+01	1.664454239395497e+00	5.112597317765918e+00
1.916643799140450e-08	1.069300249651984e+01	1.656719834816019e+00	5.091304849394341e+00
1.918324977097645e-08	1.068641514389005e+01	1.648929276529996e+00	5.069887097103319e+00
1.920085797059705e-08	1.067950872790102e+01	1.640868088071247e+00	5.047761271474787e+00
1.921902909188535e-08	1.067237412476463e+01	1.632666723557968e+00	5.025290072397439e+00
1.923820440845268e-08	1.066483708777110e+01	1.624158628882516e+00	5.002019941999510e+00
1.925833368918869e-08	1.065691620421735e+01	1.615407450317171e+00	4.978123791915198e+00
1.927986604066562e-08	1.064843318220708e+01	1.606276105664249e+00	4.953220347235732e+00
1.930302307411583e-08	1.063929866884101e+01	1.596751601475894e+00	4.927256734394149e+00
1.932847962255528e-08	1.062924354034454e+01	1.586679161747434e+00	4.899773616651769e+00
1.935714162769423e-08	1.061790548887951e+01	1.575900376575055e+00	4.870258712706452e+00
1.939260439439298e-08	1.060385226606901e+01	1.563531415641377e+00	4.836063586927423e+00
1.944744884702483e-08	1.058206179309965e+01	1.547084660067735e+00	4.789070323901823e+00
1.950132380014482e-08	1.056060476550254e+01	1.533826604928644e+00	4.748756923787202e+00
1.956300830311948e-08	1.053597392745344e+01	1.522825911492629e+00	4.710265271331968e+00
1.960011511112255e-08	1.052113502457141e+01	1.517789859622984e+00	4.689852548726276e+00
1.966256064829755e-08	1.049610513857691e+01	1.514020324435580e+00	4.662889070557179e+00
1.970719437973466e-08	1.047818651442224e+01	1.513780077582626e+00	4.647199903140963e+00
1.973954904019277e-08	1.046518315909515e+01	1.514906097060194e+00	4.637623499993549e+00
1.978280670492951e-08	1.044777355424548e+01	1.518735705462880e+00	4.627786982268991e+00
1.981651375448812e-08	1.043419347427755e+01	1.523120220798515e+00	4.621795833828519e+00
1.985163274117956e-08	1.042002963052716e+01	1.529185598300358e+00	4.617213511893869e+00
1.988168830059682e-08	1.040789730906565e+01	1.535452441806948e+00	4.614403533790404e+00
1.991443564249351e-08	1.039466618535415e+01	1.543523515035941e+00	4.612520661953416e+00
1.994224620554329e-08	1.038342108313849e+01	1.551249008652760e+00	4.611682847304390e+00
1.997347816959670e-08	1.037078193125010e+01	1.560982211171963e+00	4.611573009916489e+00
1.999999363849438e-08	1.036004396166259e+01	1.569979105631965e+00	4.611998836204807e+00
2.003028204415855e-08	1.034776842211601e+01	1.581166646028912e+00	4.613042694956185e+00
2.005623681610024e-08	1.033724226059276e+01	1.591390159810338e+00	4.614271192749286e+00
2.008604475389216e-08	1.032514429670373e+01	1.603919666730409e+00	4.616009444893999e+00
2.011208326776313e-08	1.031456929750266e+01	1.615429828381567e+00	4.617703301022110e+00
2.014186986655555e-08	1.030246310020924e+01	1.629279415100109e+00	4.619761688071184e+00
2.016863889713429e-08	1.029157609101503e+01	1.642234266998134e+00	4.621632154186093e+00
2.019896316242278e-08	1.027923386004050e+01	1.657497757441693e+00	4.623669944161062e+00
2.022744458721179e-08	1.026763344969710e+01	1.672297895718486e+00	4.625427096060570e+00
2.025925460787345e-08	1.025466697682541e+01	1.689329813598411e+00	4.627082008326581e+00
2.029059791617977e-08	1.024188062151055e+01	1.706525006270379e+00	4.628313955147450e+00
2.032535586454727e-08	1.022768866529100e+01	1.726000576136148e+00	4.629065101890999e+00
2.036167715195565e-08	1.021284438253692e+01	1.746682608468745e+00	4.629051142667526e+00
2.040277325029532e-08	1.019603035150388e+01	1.770345808370516e+00	4.627854248650546e+00
2.045170971683478e-08	1.017598180484570e+01	1.798636909824868e+00	4.624541479612276e+00
2.052277581633921e-08	1.014680820477929e+01	1.839251155329551e+00	4.615343976710674e+00
2.060212218795167e-08	1.011415839095737e+01	1.883177600458241e+00	4.599409548509392e+00
2.067781164962488e-08	1.008294012911629e+01	1.923210576114244e+00	4.579164120623028e+00
2.074109322196621e-08	1.005678664673801e+01	1.955112704860278e+00	4.558898389801326e+00
2.077987548341253e-08	1.004073819154132e+01	1.974025302918170e+00	4.545283640059976e+00
2.083975231692507e-08	1.001591117571073e+01	2.001584904167062e+00	4.521710514647399e+00
2.088457931659482e-08	9.997296189029418e+00	2.021266874077067e+00	4.502776253236505e+00
2.092060198580719e-08	9.982318926107302e+00	2.036460823535753e+00	4.486812857777608e+00
2.096249309271336e-08	9.964876586074139e+00	2.053288991369531e+00	4.467378227720689e+00
2.099582097810025e-08	9.950983717865975e+00	2.066150113865975e+00	4.451439768821841e+00
2.103592116676603e-08	9.934244436103537e+00	2.080881234134935e+00	4.431707627686817e+00
2.106814085528532e-08	9.920779630213017e+00	2.092251377212564e+00	4.415566504659005e+00
2.110721470107118e-08	9.904428116373591e+00	2.105387914012430e+00	4.395698806114906e+00
2.113979184574432e-08	9.890779801600075e+00	2.115909095609459e+00	4.379005537675351e+00
2.117836516547729e-08	9.874597627145452e+00	2.127805539115845e+00	4.359181104188532e+00
2.121228988257096e-08	9.860348845634565e+00	2.137866444371046e+00	4.341781739611938e+00
2.125162512292087e-08	9.843805130821503e+00	2.149046828240616e+00	4.321777565068281e+00
2.128840675361685e-08	9.828315906519439e+00	2.159124939469792e+00	4.303315673964037e+00
2.133039920132360e-08	9.810607127880328e+00	2.170214719010094e+00	4.282687165112388e+00
2.137294844032080e-08	9.792637936728431e+00	2.181103874525142e+00	4.262370614268964e+00
2.142174948173171e-08	9.771995321606026e+00	2.193256741010391e+00	4.240003779366976e+00
2.148029227178980e-08	9.747185191872276e+00	2.207556329086755e+00	4.214748658194500e+00
2.155545901933801e-08	9.715255034312342e+00	2.225858098517612e+00	4.185258794241300e+00
2.163074143894555e-08	9.683203033148997e+00	2.244484170712787e+00	4.158856213187490e+00
2.169551005765685e-08	9.655575089411316e+00	2.260921455520563e+00	4.138498389893812e+00
2.174782878494925e-08	9.633224526794745e+00	2.274554970500748e+00	4.123579938918003e+00
2.181116962909191e-08	9.606117911499723e+00	2.291703548191754e+00	4.107670178885246e+00
2.186671016280513e-08	9.582313872182416e+00	2.307293773218963e+00	4.095282976580013e+00
2.192672476775798e-08	9.556551826665501e+00	2.324832909650097e+00	4.083569352652393e+00
2.198019174871592e-08	9.533568988007332e+00	2.341023104867428e+00	4.074331202304470e+00
2.203646775002417e-08	9.509344555153323e+00	2.358686370382434e+00	4.065764300845503e+00
2.208737124086843e-08	9.487405291099700e+00	2.375157043300891e+00	4.058826198814087e+00
2.214256476425834e-08	9.463585235757948e+00	2.393561095538526e+00	4.052075936732963e+00
2.219386231487724e-08	9.441419440267188e+00	2.411097894571069e+00	4.046321653790065e+00
2.224973359140207e-08	9.417245465205200e+00	2.430648500762564e+00	4.040480417718118e+00
2.230371817981146e-08	9.393858281556673e+00	2.449894513526205e+00	4.035067207882604e+00
2.236239621381775e-08	9.368403095873083e+00	2.471143410605254e+00	4.029252399339986e+00
2.241952267089951e-08	9.343588176548348e+00	2.492055176717871e+00	4.023482019893747e+00
2.247803774255657e-08	9.318135612315940e+00	2.513616720268235e+00	4.017285849588048e+00
2.253530658496536e-08	9.293192044932518e+00	2.534769092026455e+00	4.010804847125285e+00
2.259369109041705e-08	9.267728009193837e+00	2.556302037362652e+00	4.003630762440551e+00
2.265107458616203e-08	9.242666988014941e+00	2.577365711838404e+00	3.995921000660953e+00
2.270935442635452e-08	9.217179613709362e+00	2.598595706812230e+00	3.987308964274700e+00
2.276683020215137e-08	9.192009639735605e+00	2.619333032610571e+00	3.977966291516549e+00
2.282502610461445e-08	9.166488844726524e+00	2.640100854141053e+00	3.967547314191428e+00
2.288257612549866e-08	9.141216220156590e+00	2.660409684188117e+00	3.956217653768878e+00
2.294070469020107e-08	9.115653298752749e+00	2.680705709850601e+00	3.943625351972156e+00
2.299414286209464e-08	9.092122028514048e+00	2.699208636039151e+00	3.930985559885520e+00
2.304069275647268e-08	9.071600150053881e+00	2.715235868756785e+00	3.919095547239917e+00
2.308503866128283e-08	9.052028006380260e+00	2.730450760367639e+00	3.906896278079222e+00
2.312361826739618e-08	9.034984040328876e+00	2.743667876366979e+00	3.895566912832868e+00
2.316186158743988e-08	9.018071922726140e+00	2.756771641288030e+00	3.883569795112437e+00
2.319488838804711e-08	9.003454051545670e+00	2.768102423428629e+00	3.872592638915760e+00
2.322885193166402e-08	8.988408036047950e+00	2.779782443266249e+00	3.860598429174996e+00
2.325787763039902e-08	8.975539498674372e+00	2.789791225866042e+00	3.849796455498746e+00
2.328864131692589e-08	8.961889017229398e+00	2.800435214289855e+00	3.837682056122825e+00
2.331467627967899e-08	8.950328493126506e+00	2.809470739571546e+00	3.826923756090995e+00
2.334287198503879e-08	8.937798668270728e+00	2.819289078319493e+00	3.814640244771164e+00
2.336657520031572e-08	8.927258201242749e+00	2.827565165640314e+00	3.803843276469038e+00
2.341434306404300e-08	8.905994618669810e+00	2.844300394503097e+00	3.780547229669997e+00
2.345843701478641e-08	8.886340520747268e+00	2.859788214588457e+00	3.757127086078459e+00
2.349916668587350e-08	8.868163265196030e+00	2.874090048977576e+00	3.733727668245150e+00
2.353645205986019e-08	8.851503575071538e+00	2.887136001781885e+00	3.710725151845994e+00
2.356982961791541e-08	8.836573775764887e+00	2.898738257616593e+00	3.688790933344894e+00
2.359846542019178e-08	8.823752647622834e+00	2.908606527484649e+00	3.668932409813850e+00
2.362120703260784e-08	8.813562434945625e+00	2.916371658171180e+00	3.652470502480282e+00
2.363854637889895e-08	8.805788092967193e+00	2.922242042169165e+00	3.639505940181586e+00
2.364704773967762e-08	8.801974745633292e+00	2.925101310974180e+00	3.633008163264735e+00
2.365767636603732e-08	8.797205479924882e+00	2.928654551140416e+00	3.624736340400908e+00
2.367022505664297e-08	8.791572228639604e+00	2.932817264537601e+00	3.614761777664828e+00
2.371751794729899e-08	8.770315570862945e+00	2.948095679526361e+00	3.574907952256275e+00
2.376525871537402e-08	8.748811208232324e+00	2.962642177840749e+00	3.530777261795386e+00
2.383704052072048e-08	8.716388975409386e+00	2.982482458659184e+00	3.457418000123351e+00
2.387341286546905e-08	8.699937061537609e+00	2.991954635977542e+00	3.418472394721583e+00
2.391348237052555e-08	8.681783825656765e+00	3.001627386769300e+00	3.373467039233926e+00
2.394502241407539e-08	8.667476494115885e+00	3.008740930156865e+00	3.336772834299133e+00
2.398314843691862e-08	8.650154281005877e+00	3.016571737146048e+00	3.290634397039174e+00
2.401229201369845e-08	8.636896956807551e+00	3.022091420445523e+00	3.254362285541564e+00
2.404933602120497e-08	8.620019106727685e+00	3.028331285359474e+00	3.206723857206711e+00
2.407916860615132e-08	8.606409389060767e+00	3.032840528239979e+00	3.167415974489451e+00
2.411302262474559e-08	8.590942224942690e+00	3.037283070912177e+00	3.121676696352736e+00
2.414220951999313e-08	8.577590196210544e+00	3.040605779219420e+00	3.081457692902518e+00
2.417554713060236e-08	8.562316704924445e+00	3.043737136035787e+00	3.034584511460981e+00
2.420442544025467e-08	8.549069085172532e+00	3.045950639885287e+00	2.993341606565785e+00
2.423742451817488e-08	8.533908540659832e+00	3.047833899170092e+00	2.945474944236658e+00
2.426623138258692e-08	8.520656693319903e+00	3.048989491425389e+00	2.903193061324053e+00
2.429902748648648e-08	8.505547144899527e+00	3.049684232282249e+00	2.854514258522094e+00
2.432794761363362e-08	8.492205695968673e+00	3.049822657283976e+00	2.811238774220278e+00
2.436065846336889e-08	8.477092912498144e+00	3.049390904198555e+00	2.761948823213757e+00
2.438985108710364e-08	8.463587562754604e+00	3.048550229290034e+00	2.717763773860042e+00
2.442259180051012e-08	8.448418079401396e+00	3.047058687264669e+00	2.668069257564149e+00
2.445143288934938e-08	8.435037785913197e+00	3.045335332714862e+00	2.624259833761947e+00
2.448010512655824e-08	8.421718473023901e+00	3.043235947366768e+00	2.580746245513275e+00
2.450487443547662e-08	8.410199292630592e+00	3.041146213577389e+00	2.543231999363705e+00
2.452953342262605e-08	8.398718651010029e+00	3.038805488972638e+00	2.506006184700595e+00
2.455027247575021e-08	8.389054035794212e+00	3.036660497059819e+00	2.474810919445616e+00
2.457092862156394e-08	8.379419158955908e+00	3.034357660992015e+00	2.443878859662100e+00
2.458764056085080e-08	8.371618218140648e+00	3.032389891182436e+00	2.418957712101097e+00
2.460427624809383e-08	8.363847140798688e+00	3.030332117201645e+00	2.394267439244885e+00
2.461694114534840e-08	8.357927639189770e+00	3.028710044562742e+00	2.375544357431650e+00
2.462952506864524e-08	8.352042726059702e+00	3.027045700000209e+00	2.357019645021025e+00
2.464725450062698e-08	8.343747242365266e+00	3.024607146812426e+00	2.330983347425598e+00
2.466498393260871e-08	8.335444145737368e+00	3.022089381721039e+00	2.305220468436906e+00
2.468271336459045e-08	8.327133436176004e+00	3.019492404726046e+00	2.279731008054950e+00
2.470044279657218e-08	8.318815113681177e+00	3.016816215827448e+00	2.254514966279734e+00
2.471817222855391e-08	8.310489178252883e+00	3.014060815025245e+00	2.229572343111248e+00
2.473590166053565e-08	8.302155629891127e+00	3.011226202319436e+00	2.204903138549498e+00
2.475363109251738e-08	8.293814468595906e+00	3.008312377710022e+00	2.180507352594482e+00
2.480924404784575e-08	8.267609000585582e+00	2.999258329234610e+00	2.106265930278809e+00
2.487321132851314e-08	8.237390871603839e+00	2.989015364426793e+00	2.024982916031398e+00
2.494641504522551e-08	8.202713972909260e+00	2.978042646363689e+00	1.937694082342595e+00
2.502591292548233e-08	8.164948211439841e+00	2.967582101369385e+00	1.849823302565103e+00
2.510051399561908e-08	8.129418556834512e+00	2.959433160805319e+00	1.773393358053728e+00
2.514296617128127e-08	8.109171796121272e+00	2.955396295496608e+00	1.731819813657982e+00
2.519088072195852e-08	8.086284774434498e+00	2.951678191812414e+00	1.687263626725919e+00
2.522127329063878e-08	8.071753517337831e+00	2.949672673923359e+00	1.659928781087423e+00
2.526735242066932e-08	8.049691308029370e+00	2.947486321408923e+00	1.620507811986403e+00
2.532989349015373e-08	8.019705576500899e+00	2.945738947781824e+00	1.569642860899020e+00
2.538698577884120e-08	7.992286266808437e+00	2.945558237120871e+00	1.525963982152287e+00
2.544039338400587e-08	7.966597761203784e+00	2.946624654684804e+00	1.487230558877162e+00
2.549130330440957e-08	7.942076439422451e+00	2.948742360523738e+00	1.451980296025770e+00
2.554059777405237e-08	7.918302022253702e+00	2.951790001020042e+00	1.419170303794061e+00
2.558969083616710e-08	7.894594636848360e+00	2.955761647536498e+00	1.387554556077356e+00
2.563780329563169e-08	7.871332217048614e+00	2.960502310946576e+00	1.357360478201610e+00
2.568660541951343e-08	7.847707536884246e+00	2.966109654289804e+00	1.327301224249146e+00
2.573681998821922e-08	7.823368989063328e+00	2.972638842674988e+00	1.296716779522827e+00
2.578934171201591e-08	7.797879549350357e+00	2.980191241825628e+00	1.264823536361114e+00
2.584539608061103e-08	7.770638740151260e+00	2.988935823155456e+00	1.230575499144113e+00
2.590687788479315e-08	7.740716080935123e+00	2.999159001218272e+00	1.192377579300517e+00
2.597727492248641e-08	7.706396498373869e+00	3.011404636511781e+00	1.147319451810102e+00
2.606689740531896e-08	7.662610788617259e+00	3.027306658871378e+00	1.087063371082650e+00
2.613573671395527e-08	7.628900018346823e+00	3.039293364499329e+00	1.037864790147061e+00
2.621574768558202e-08	7.589635671870696e+00	3.052542473051993e+00	9.774085339761420e-01
2.629447562393171e-08	7.550918946187644e+00	3.064621214434865e+00	9.147098780328200e-01
2.636330800830745e-08	7.517004751748305e+00	3.074283618333981e+00	8.574996947604774e-01
2.641494529189833e-08	7.491526264299528e+00	3.080967241410033e+00	8.132894273887246e-01
2.647904284813714e-08	7.459842748378162e+00	3.088312836608435e+00	7.565836795623504e-01
2.653260381814773e-08	7.433327277596922e+00	3.093752049879298e+00	7.080456568249467e-01
2.658610430329738e-08	7.406801283749443e+00	3.098468000908743e+00	6.585568095846561e-01
2.663570080345246e-08	7.382175920707524e+00	3.102217456368184e+00	6.119465600238883e-01
